1564886667406|40.0.500
1564886667407|15.0.500
1564886667408|35.0.500
1564886667408|10.0.500
1564886667409|20.0.500
1564886667409|25.0.500
1564886667410|30.0.500
1564886667411|45.0.500
1564886667412|0.0.500
1564886667412|5.0.500
1564886667413|40.0.500
1564886667414|15.0.500
1564886667415|35.0.500
1564886667416|10.0.500
1564886667416|20.0.500
1564886667417|25.0.500
1564886667418|30.0.500
1564886667419|45.0.500
1564886667420|0.0.500
1564886667420|5.0.500
1564886667421|40.0.500
1564886667422|15.0.500
1564886667423|35.0.500
1564886667423|10.0.500
1564886667424|20.0.500
1564886667425|25.0.500
1564886667426|30.0.500
1564886667427|45.0.500
1564886667427|0.0.500
1564886667428|5.0.500
1564886667429|40.0.500
1564886667430|15.0.500
1564886667430|35.0.500
1564886667431|10.0.500
1564886667431|20.0.500
1564886667432|25.0.500
1564886667433|30.0.500
1564886667434|45.0.500
1564886667435|0.0.500
1564886667435|5.0.500
1564886667436|40.0.500
1564886667437|15.0.500
1564886667438|35.0.500
1564886667438|10.0.500
1564886667439|20.0.500
1564886667440|25.0.500
1564886667440|30.0.500
1564886667441|45.0.500
1564886667442|0.0.500
1564886667443|5.0.500
1564886667444|40.0.500
1564886667444|15.0.500
1564886667445|35.0.500
1564886667446|10.0.500
1564886667446|20.0.500
1564886667447|25.0.500
1564886667448|30.0.500
1564886667449|45.0.500
1564886667450|0.0.500
1564886667450|5.0.500
1564886667451|40.0.500
1564886667452|15.0.500
1564886667452|35.0.500
1564886667453|10.0.500
1564886667454|20.0.500
1564886667454|25.0.500
1564886667455|30.0.500
1564886667456|45.0.500
1564886667457|0.0.500
1564886667458|5.0.500
1564886667458|40.0.500
1564886667460|15.0.500
1564886667460|35.0.500
1564886667461|10.0.500
1564886667461|20.0.500
1564886667462|25.0.500
1564886667463|30.0.500
1564886667464|45.0.500
1564886667464|0.0.500
1564886667465|5.0.500
1564886667466|40.0.500
1564886667467|15.0.500
1564886667467|35.0.500
1564886667468|10.0.500
1564886667469|20.0.500
1564886667469|25.0.500
1564886667470|30.0.500
1564886667471|45.0.500
1564886667473|0.0.500
1564886667473|5.0.500
1564886667474|40.0.500
1564886667476|15.0.500
1564886667476|35.0.500
1564886667476|10.0.500
1564886667477|20.0.500
1564886667478|25.0.500
1564886667479|30.0.500
1564886667479|45.0.500
1564886667480|0.0.500
1564886667481|5.0.500
1564886667489|40.0.500
1564886667535|15.0.500
1564886667656|35.0.500
1564886667690|10.0.500
1564886667745|20.0.500
1564886667836|25.0.500
1564886667836|30.0.500
1564886667836|45.0.500
1564886667836|0.0.500
1564886667837|0.40.445
1564886667837|0.40.400
1564886667838|0.30.480
1564886667838|0.30.345
1564886667838|0.5.380
1564886667839|5.0.500
1564886667839|0.10.380
1564886667839|0.30.385
1564886667840|0.35.415
1564886667840|0.40.465
1564886667841|0.10.290
1564886667841|0.35.345
1564886667841|0.30.390
1564886667842|0.35.450
1564886667842|0.40.235
1564886667843|0.15.355
1564886667843|0.15.360
1564886667843|0.25.430
1564886667844|0.25.185
1564886667844|0.10.325
1564886667845|0.20.350
1564886667845|0.25.455
1564886667846|0.30.445
1564886667846|0.15.460
1564886667847|0.20.330
1564886667847|0.25.350
1564886667847|0.35.425
1564886667848|0.20.465
1564886667849|0.5.290
1564886667850|0.35.380
1564886667850|0.20.475
1564886667851|0.5.475
1564886667851|0.40.470
1564886667851|0.35.220
1564886667851|0.40.290
1564886667852|0.25.380
1564886667852|0.40.425
1564886667853|0.30.255
1564886667853|0.20.365
1564886667854|0.40.360
1564886667854|0.30.355
1564886667854|0.30.455
1564886667855|0.10.460
1564886667855|0.10.485
1564886667855|0.40.490
1564886667856|0.40.175
1564886667856|0.25.240
1564886667857|0.40.345
1564886667857|0.25.405
1564886667858|0.40.410
1564886667858|0.15.485
1564886667858|0.40.210
1564886667859|0.25.340
1564886667859|0.35.280
1564886667860|0.30.380
1564886667860|0.35.205
1564886667860|0.25.390
1564886667861|0.30.435
1564886667861|40.0.500
1564886667862|0.35.485
1564886667862|0.35.475
1564886667863|0.40.160
1564886667863|0.20.230
1564886667863|0.5.390
1564886667864|0.5.465
1564886667864|0.40.480
1564886667865|0.25.465
1564886667865|0.10.135
1564886667865|0.10.165
1564886667866|0.15.120
1564886667866|0.35.355
1564886667866|0.10.480
1564886667867|0.30.485
1564886667867|0.15.490
1564886667867|0.5.80
1564886667868|0.20.325
1564886667868|0.10.345
1564886667869|0.25.375
1564886667869|0.20.425
1564886667870|0.30.405
1564886667870|0.40.30
1564886667870|0.5.175
1564886667871|0.15.70
1564886667871|0.20.80
1564886667871|0.20.190
1564886667872|0.30.430
1564886667872|0.5.35
1564886667873|0.5.120
1564886667873|0.5.185
1564886667873|0.15.100
1564886667874|0.25.365
1564886667874|0.30.465
1564886667875|0.5.50
1564886667875|0.10.105
1564886667876|0.10.265
1564886667876|0.30.135
1564886667877|0.15.465
1564886667877|0.15.35
1564886667877|0.20.410
1564886667878|0.20.440
1564886667879|0.25.355
1564886667879|0.10.250
1564886667879|0.15.40
1564886667880|0.20.105
1564886667880|0.15.185
1564886667880|0.20.405
1564886667881|0.40.475
1564886667882|0.25.490
1564886667882|0.35.440
1564886667883|0.15.145
1564886667883|0.5.455
1564886667883|0.35.60
1564886667884|0.30.115
1564886667884|0.40.110
1564886667885|0.40.270
1564886667885|0.15.195
1564886667885|0.35.460
1564886667885|0.30.15
1564886667886|0.35.130
1564886667886|0.40.430
1564886667886|0.35.435
1564886667887|0.20.165
1564886667887|0.10.235
1564886667888|0.15.455
1564886667888|0.20.430
1564886667888|0.40.405
1564886667889|0.30.5
1564886667889|0.10.25
1564886667889|0.30.210
1564886667890|0.30.200
1564886667890|0.5.330
1564886667891|0.35.235
1564886667891|0.25.125
1564886667891|0.15.350
1564886667892|0.25.485
1564886667892|0.20.450
1564886667892|0.15.315
1564886667892|0.20.470
1564886667893|0.15.415
1564886667893|0.35.10
1564886667894|0.30.110
1564886667894|0.30.140
1564886667895|0.10.260
1564886667895|0.25.290
1564886667895|0.15.280
1564886667896|0.5.100
1564886667896|0.40.125
1564886667897|0.5.480
1564886667897|0.35.275
1564886667897|0.15.450
1564886667898|0.35.430
1564886667898|0.20.60
1564886667898|0.20.245
1564886667899|0.10.305
1564886667899|0.10.210
1564886667900|0.5.350
1564886667900|0.15.285
1564886667900|0.20.175
1564886667901|0.35.295
1564886667901|0.20.270
1564886667902|0.20.335
1564886667902|0.20.460
1564886667902|0.5.45
1564886667903|0.15.50
1564886667903|0.30.100
1564886667904|0.5.415
1564886667904|0.15.235
1564886667904|0.40.310
1564886667905|0.30.130
1564886667905|0.35.105
1564886667906|0.10.90
1564886667906|0.25.420
1564886667907|0.10.60
1564886667907|0.20.85
1564886667907|0.10.5
1564886667907|0.10.330
1564886667908|0.40.70
1564886667908|0.20.280
1564886667909|0.20.260
1564886667909|0.15.200
1564886667909|0.15.305
1564886667910|0.10.150
1564886667910|0.15.440
1564886667911|0.25.175
1564886667911|0.40.450
1564886667911|0.5.470
1564886667912|0.25.385
1564886667912|0.30.30
1564886667912|0.30.70
1564886667913|0.25.315
1564886667913|0.10.280
1564886667914|0.40.200
1564886667914|0.25.70
1564886667915|0.25.255
1564886667915|0.40.60
1564886667915|0.30.230
1564886667916|0.30.120
1564886667916|0.30.215
1564886667917|0.15.300
1564886667917|0.25.80
1564886667917|0.25.450
1564886667918|0.5.440
1564886667918|0.10.155
1564886667919|0.15.245
1564886667919|0.30.220
1564886667919|0.40.220
1564886667920|0.35.190
1564886667920|0.40.260
1564886667921|0.40.375
1564886667921|0.15.470
1564886667921|0.5.155
1564886667922|0.5.490
1564886667922|0.10.40
1564886667922|0.20.65
1564886667923|0.5.60
1564886667923|0.15.20
1564886667923|0.30.250
1564886667924|0.30.260
1564886667924|0.15.335
1564886667925|0.40.180
1564886667925|0.20.115
1564886667925|0.10.125
1564886667926|0.10.455
1564886667926|0.10.10
1564886667926|0.15.90
1564886667927|0.40.100
1564886667927|0.10.65
1564886667927|0.30.55
1564886667928|0.25.40
1564886667928|0.20.235
1564886667928|0.20.285
1564886667929|0.10.420
1564886667929|0.10.360
1564886667930|0.35.65
1564886667930|0.20.250
1564886667930|0.25.410
1564886667931|0.20.30
1564886667931|0.5.15
1564886667931|0.15.115
1564886667932|0.25.235
1564886667932|0.5.55
1564886667932|0.40.155
1564886667933|0.15.175
1564886667933|0.5.275
1564886667934|0.5.180
1564886667934|0.10.115
1564886667934|0.35.110
1564886667935|0.15.340
1564886667935|0.5.450
1564886667935|15.0.500
1564886667936|0.5.85
1564886667936|0.5.75
1564886667937|0.10.160
1564886667937|0.25.360
1564886667937|0.5.255
1564886667938|0.10.310
1564886667938|0.15.480
1564886667939|0.5.25
1564886667939|0.10.220
1564886667939|0.5.310
1564886667940|0.30.440
1564886667940|0.40.115
1564886667940|0.30.490
1564886667941|0.20.40
1564886667941|0.5.70
1564886667941|0.5.5
1564886667942|0.5.165
1564886667942|0.30.290
1564886667943|0.25.105
1564886667943|0.20.185
1564886667944|0.30.265
1564886667944|0.15.155
1564886667945|0.40.225
1564886667945|0.5.335
1564886667945|0.10.405
1564886667946|0.30.365
1564886667946|0.25.400
1564886667947|0.10.30
1564886667947|0.5.20
1564886667947|0.30.25
1564886667947|0.40.140
1564886667948|0.15.310
1564886667948|0.35.195
1564886667948|0.15.220
1564886667949|0.35.270
1564886667949|0.5.205
1564886667950|0.35.260
1564886667950|0.20.395
1564886667950|0.5.300
1564886667951|0.10.110
1564886667951|0.5.90
1564886667951|0.35.70
1564886667952|0.25.345
1564886667952|0.10.275
1564886667953|0.25.30
1564886667953|0.25.210
1564886667953|0.15.365
1564886667954|0.40.190
1564886667954|0.25.310
1564886667954|0.40.385
1564886667955|0.20.385
1564886667955|0.5.240
1564886667956|0.25.135
1564886667956|0.40.415
1564886667957|0.10.35
1564886667957|0.30.20
1564886667957|0.25.35
1564886667958|0.40.105
1564886667958|0.25.195
1564886667958|0.35.185
1564886667959|0.10.365
1564886667959|0.20.70
1564886667959|0.35.290
1564886667960|0.35.245
1564886667960|0.20.225
1564886667960|0.20.340
1564886667961|0.20.455
1564886667961|0.30.310
1564886667962|0.10.95
1564886667962|0.35.75
1564886667963|0.25.65
1564886667963|0.35.95
1564886667963|0.30.155
1564886667964|0.30.470
1564886667964|0.30.85
1564886667964|0.30.180
1564886667965|0.20.320
1564886667965|0.5.280
1564886667966|0.25.55
1564886667966|0.5.245
1564886667966|0.20.435
1564886667967|0.25.50
1564886667967|0.20.55
1564886667967|0.25.45
1564886667968|0.30.40
1564886667968|0.15.345
1564886667968|0.40.45
1564886667969|0.15.225
1564886667969|0.20.345
1564886667969|0.25.335
1564886667970|0.25.140
1564886667970|0.30.305
1564886667971|0.15.190
1564886667971|0.10.490
1564886667972|0.35.455
1564886667972|35.0.500
1564886667973|0.35.90
1564886667974|0.35.50
1564886667974|0.25.5
1564886667974|0.5.325
1564886667974|0.15.5
1564886667974|0.5.235
1564886667975|0.40.55
1564886667975|0.10.50
1564886667975|0.35.175
1564886667976|0.35.155
1564886667976|0.10.130
1564886667977|0.40.120
1564886667977|0.30.300
1564886667977|0.15.370
1564886667978|0.35.470
1564886667978|0.15.10
1564886667978|0.40.25
1564886667978|0.5.30
1564886667979|0.5.260
1564886667979|0.25.25
1564886667979|0.15.105
1564886667980|0.40.90
1564886667980|0.30.60
1564886667981|0.40.80
1564886667981|0.25.225
1564886667981|0.30.340
1564886667982|0.40.195
1564886667982|0.35.400
1564886667983|0.20.420
1564886667983|0.40.420
1564886667983|0.30.45
1564886667983|0.40.5
1564886667984|0.25.75
1564886667984|0.15.85
1564886667984|0.10.375
1564886667985|0.35.45
1564886667985|0.5.125
1564886667985|0.20.145
1564886667986|0.40.350
1564886667986|0.15.435
1564886667987|0.20.90
1564886667987|0.25.190
1564886667987|0.35.340
1564886667988|0.30.335
1564886667988|0.35.210
1564886667988|0.15.475
1564886667989|0.35.15
1564886667989|0.30.35
1564886667989|0.40.10
1564886667989|0.25.440
1564886667990|0.10.20
1564886667990|0.25.100
1564886667991|0.15.45
1564886667991|0.40.275
1564886667991|0.35.140
1564886667992|0.40.330
1564886667992|0.40.150
1564886667993|0.25.200
1564886667993|0.25.475
1564886667993|0.40.485
1564886667993|0.30.360
1564886667994|0.20.135
1564886667994|0.10.430
1564886667995|0.35.490
1564886667995|0.40.460
1564886667995|0.30.460
1564886667995|0.10.465
1564886667996|0.20.485
1564886667996|0.20.5
1564886667996|0.30.10
1564886667996|0.15.295
1564886667996|0.35.30
1564886667997|0.5.40
1564886667997|0.20.45
1564886667997|0.15.275
1564886667998|0.10.205
1564886667998|0.20.210
1564886667999|0.10.470
1564886667999|0.5.425
1564886667999|0.25.220
1564886668000|0.30.410
1564886668000|0.40.215
1564886668001|0.20.490
1564886668001|0.35.385
1564886668001|0.35.40
1564886668002|0.35.100
1564886668002|0.15.15
1564886668002|0.20.130
1564886668003|0.35.225
1564886668003|0.35.215
1564886668003|0.10.320
1564886668004|0.25.160
1564886668004|0.20.300
1564886668005|0.5.195
1564886668005|0.10.15
1564886668005|0.35.360
1564886668005|0.20.295
1564886668006|0.10.435
1564886668006|0.15.125
1564886668006|0.40.35
1564886668007|0.20.160
1564886668007|0.20.10
1564886668007|0.35.85
1564886668008|0.40.85
1564886668008|0.25.110
1564886668009|0.40.165
1564886668009|0.20.100
1564886668009|0.40.335
1564886668010|0.30.370
1564886668010|0.10.70
1564886668011|0.30.280
1564886668011|0.25.435
1564886668011|0.5.160
1564886668012|0.5.10
1564886668012|0.10.80
1564886668012|0.35.115
1564886668013|0.10.335
1564886668013|0.20.265
1564886668013|0.30.50
1564886668014|0.25.145
1564886668014|0.25.445
1564886668014|0.5.115
1564886668015|0.30.170
1564886668015|0.30.160
1564886668016|0.10.195
1564886668016|0.40.40
1564886668017|0.15.250
1564886668017|0.30.285
1564886668017|0.15.325
1564886668018|0.35.230
1564886668018|0.5.95
1564886668019|0.35.320
1564886668019|0.10.185
1564886668020|0.35.200
1564886668020|0.40.300
1564886668021|0.15.25
1564886668021|0.10.295
1564886668021|0.20.20
1564886668021|0.30.415
1564886668021|0.30.145
1564886668022|0.10.120
1564886668022|0.25.115
1564886668023|0.15.255
1564886668023|0.15.170
1564886668023|0.5.210
1564886668024|0.25.95
1564886668024|0.35.120
1564886668025|0.20.415
1564886668025|0.35.35
1564886668025|0.40.250
1564886668026|0.30.425
1564886668026|0.20.400
1564886668026|0.20.155
1564886668027|0.5.410
1564886668027|0.15.270
1564886668028|0.25.10
1564886668028|0.30.320
1564886668028|0.15.205
1564886668028|0.40.65
1564886668029|0.20.275
1564886668029|0.20.15
1564886668029|0.25.205
1564886668030|0.10.315
1564886668030|0.30.125
1564886668030|0.15.320
1564886668031|0.10.370
1564886668031|0.15.420
1564886668032|0.5.400
1564886668032|0.20.220
1564886668032|0.40.15
1564886668033|0.25.295
1564886668033|0.15.445
1564886668033|0.5.285
1564886668034|0.20.255
1564886668034|0.10.200
1564886668035|0.10.140
1564886668035|0.10.285
1564886668036|0.30.315
1564886668036|0.35.445
1564886668036|0.35.395
1564886668037|0.15.385
1564886668037|0.40.240
1564886668037|0.35.370
1564886668038|0.5.445
1564886668038|0.15.160
1564886668038|0.30.105
1564886668039|0.35.125
1564886668039|0.15.425
1564886668040|0.20.25
1564886668040|0.35.5
1564886668040|0.20.35
1564886668040|0.5.230
1564886668041|0.25.130
1564886668041|0.40.280
1564886668042|0.30.450
1564886668042|0.30.205
1564886668042|0.25.120
1564886668043|0.5.140
1564886668043|0.15.390
1564886668044|0.15.290
1564886668044|0.35.410
1564886668044|0.5.150
1564886668045|0.35.150
1564886668045|0.25.155
1564886668046|0.30.195
1564886668046|0.35.315
1564886668047|0.5.250
1564886668047|0.20.95
1564886668047|0.40.365
1564886668048|0.5.405
1564886668048|0.30.330
1564886668048|0.40.285
1564886668048|0.10.230
1564886668049|0.40.75
1564886668049|0.10.440
1564886668049|0.5.435
1564886668050|0.30.325
1564886668050|0.40.340
1564886668051|0.5.345
1564886668051|0.35.145
1564886668051|0.30.225
1564886668052|0.25.150
1564886668052|0.10.475
1564886668053|0.20.205
1564886668053|0.25.230
1564886668053|0.25.425
1564886668054|0.25.395
1564886668054|0.15.405
1564886668055|0.10.190
1564886668055|0.40.135
1564886668056|0.25.250
1564886668056|0.20.200
1564886668057|0.5.170
1564886668057|0.10.395
1564886668057|0.20.125
1564886668058|0.10.450
1564886668058|0.5.460
1564886668058|0.35.285
1564886668059|0.25.260
1564886668059|0.35.325
1564886668060|0.15.150
1564886668060|0.5.190
1564886668061|0.35.465
1564886668061|0.15.60
1564886668061|0.15.380
1564886668062|0.35.165
1564886668062|0.5.135
1564886668063|0.35.420
1564886668063|0.30.245
1564886668063|0.40.455
1564886668064|0.20.480
1564886668064|0.30.165
1564886668064|0.30.295
1564886668065|0.35.80
1564886668065|0.30.75
1564886668065|0.35.265
1564886668066|0.20.360
1564886668066|0.5.355
1564886668066|0.10.180
1564886668067|0.35.255
1564886668067|0.30.235
1564886668068|0.5.145
1564886668068|0.25.480
1564886668068|0.30.395
1564886668068|0.30.240
1564886668069|0.25.215
1564886668069|0.30.185
1564886668070|0.15.260
1564886668070|0.10.100
1564886668071|0.5.485
1564886668071|0.15.210
1564886668071|0.25.85
1564886668072|0.40.95
1564886668072|0.35.330
1564886668073|0.5.130
1564886668073|0.5.110
1564886668073|0.10.400
1564886668074|0.40.355
1564886668074|0.25.265
1564886668074|10.0.500
1564886668074|0.35.55
1564886668076|0.20.140
1564886668076|0.30.150
1564886668076|0.20.310
1564886668077|0.5.385
1564886668077|0.10.145
1564886668078|0.25.460
1564886668078|0.35.170
1564886668078|0.25.275
1564886668079|0.5.365
1564886668079|0.15.395
1564886668080|0.5.295
1564886668080|0.20.50
1564886668080|0.5.305
1564886668081|0.10.340
1564886668081|0.15.180
1564886668081|0.20.315
1564886668082|0.20.170
1564886668082|0.10.170
1564886668082|0.40.395
1564886668083|0.40.325
1564886668083|0.25.320
1564886668084|0.10.245
1564886668084|0.15.165
1564886668084|0.35.300
1564886668085|0.40.295
1564886668085|0.20.240
1564886668086|0.5.105
1564886668086|0.15.410
1564886668086|0.15.130
1564886668087|0.25.285
1564886668087|0.15.230
1564886668087|0.35.390
1564886668088|0.5.270
1564886668088|0.15.265
1564886668088|0.15.240
1564886668089|0.40.255
1564886668089|0.10.270
1564886668090|0.5.375
1564886668090|0.40.370
1564886668090|0.35.240
1564886668091|0.30.400
1564886668091|0.35.335
1564886668091|0.40.320
1564886668092|0.20.180
1564886668092|0.15.400
1564886668092|0.10.255
1564886668093|0.35.350
1564886668093|0.30.375
1564886668093|0.35.250
1564886668094|0.5.370
1564886668094|0.25.245
1564886668095|0.15.65
1564886668095|0.20.290
1564886668095|0.5.430
1564886668096|0.15.135
1564886668096|0.10.350
1564886668096|0.5.225
1564886668097|0.20.110
1564886668097|0.40.245
1564886668097|0.15.215
1564886668098|0.35.305
1564886668098|0.5.360
1564886668098|0.40.435
1564886668099|0.10.215
1564886668099|0.15.30
1564886668099|0.20.215
1564886668100|0.10.225
1564886668100|0.25.15
1564886668100|0.20.355
1564886668101|0.40.390
1564886668101|0.25.270
1564886668101|0.15.80
1564886668102|0.5.65
1564886668102|0.5.265
1564886668103|0.40.305
1564886668103|0.5.315
1564886668103|0.25.90
1564886668104|0.20.390
1564886668104|0.20.195
1564886668104|0.25.180
1564886668105|0.15.110
1564886668105|0.20.445
1564886668106|0.25.305
1564886668106|0.10.415
1564886668106|0.15.375
1564886668107|0.25.325
1564886668107|0.35.25
1564886668108|0.25.165
1564886668108|0.40.265
1564886668108|0.10.300
1564886668109|0.10.45
1564886668109|0.25.300
1564886668110|0.40.380
1564886668110|0.20.305
1564886668111|0.5.340
1564886668111|0.40.440
1564886668112|0.25.330
1564886668112|0.30.80
1564886668113|0.25.280
1564886668114|0.20.75
1564886668115|0.15.330
1564886668115|0.30.475
1564886668115|0.25.415
1564886668115|0.35.310
1564886668116|0.40.50
1564886668116|0.10.55
1564886668116|0.25.170
1564886668117|0.40.230
1564886668117|0.35.480
1564886668117|0.35.365
1564886668118|0.35.405
1564886668118|0.20.370
1564886668118|0.5.215
1564886668119|0.10.75
1564886668119|0.40.20
1564886668119|0.40.130
1564886668120|0.30.90
1564886668120|0.15.55
1564886668120|0.40.170
1564886668121|0.40.205
1564886668121|0.15.95
1564886668121|0.40.315
1564886668122|0.25.60
1564886668122|0.10.410
1564886668122|0.10.240
1564886668123|0.15.430
1564886668123|0.10.445
1564886668123|0.20.380
1564886668124|0.35.135
1564886668124|0.15.75
1564886668125|0.35.20
1564886668125|0.5.200
1564886668125|0.25.370
1564886668126|0.40.145
1564886668126|0.30.95
1564886668127|0.30.190
1564886668127|0.10.175
1564886668127|0.35.160
1564886668128|0.5.220
1564886668128|0.40.185
1564886668129|0.30.175
1564886668129|0.10.390
1564886668130|0.15.140
1564886668130|0.20.375
1564886668130|0.10.85
1564886668131|0.30.420
1564886668131|0.5.320
1564886668131|0.35.375
1564886668132|0.20.150
1564886668132|0.30.275
1564886668132|0.30.350
1564886668133|0.10.425
1564886668133|0.25.20
1564886668133|0.5.420
1564886668134|0.5.395
1564886668134|0.30.65
1564886668134|0.10.385
1564886668135|0.20.120
1564886668135|0.25.470
1564886668136|0.35.180
1564886668136|0.10.355
1564886668136|0.30.270
1564886668137|20.0.500
1564886668137|25.0.500
1564886668138|30.0.500
1564886668138|45.0.500
1564886668140|0.0.500
1564886668141|5.0.500
1564886668141|40.0.500
1564886668142|15.0.500
1564886668142|35.0.500
1564886668142|10.0.500
1564886668143|20.0.500
1564886668143|25.0.500
1564886668143|30.0.500
1564886668144|45.0.500
1564886668144|0.0.500
1564886668144|5.0.500
1564886668145|40.0.500
1564886668145|15.0.500
1564886668146|35.0.500
1564886668146|10.0.500
1564886668146|20.0.500
1564886668146|25.0.500
1564886668147|30.0.500
1564886668147|45.0.500
1564886668148|0.0.500
1564886668148|5.0.500
1564886668148|40.0.500
1564886668149|15.0.500
1564886668149|35.0.500
1564886668149|10.0.500
1564886668150|20.0.500
1564886668150|25.0.500
1564886668150|30.0.500
1564886668151|45.0.500
1564886668151|0.0.500
1564886668151|5.0.500
1564886668152|40.0.500
1564886668152|15.0.500
1564886668152|35.0.500
1564886668153|10.0.500
1564886668153|20.0.500
1564886668153|25.0.500
1564886668154|30.0.500
1564886668154|45.0.500
1564886668154|0.0.500
1564886668155|5.0.500
1564886668155|40.0.500
1564886668155|15.0.500
1564886668156|35.0.500
1564886668156|10.0.500
1564886668156|20.0.500
1564886668156|25.0.500
1564886668157|30.0.500
1564886668157|45.0.500
1564886668158|0.0.500
1564886668158|5.0.500
1564886668159|40.0.500
1564886668159|15.0.500
1564886668159|35.0.500
1564886668159|10.0.500
1564886668160|20.0.500
1564886668160|25.0.500
1564886668160|30.0.500
1564886668161|45.0.500
1564886668161|0.0.500
1564886668162|5.0.500
1564886668162|40.0.500
1564886668162|15.0.500
1564886668163|35.0.500
1564886668163|10.0.500
1564886668163|20.0.500
1564886668164|25.0.500
1564886668164|30.0.500
1564886668164|45.0.500
1564886668165|0.0.500
1564886668165|5.0.500
1564886668166|40.0.500
1564886668166|15.0.500
1564886668166|35.0.500
1564886668167|10.0.500
1564886668167|20.0.500
1564886668167|25.0.500
1564886668168|30.0.500
1564886668168|45.0.500
1564886668168|0.0.500
1564886668169|5.0.500
1564886668169|40.0.500
1564886668170|15.0.500
1564886668170|35.0.500
1564886668170|10.0.500
1564886668170|20.0.500
1564886668171|25.0.500
1564886668171|30.0.500
1564886668171|45.0.500
1564886668172|0.0.500
1564886668172|5.0.500
1564886668172|40.0.500
1564886668173|15.0.500
1564886668173|35.0.500
1564886668173|10.0.500
1564886668174|20.0.500
1564886668174|25.0.500
1564886668175|30.0.500
1564886668175|45.0.500
1564886668175|0.0.500
1564886668176|5.0.500
1564886668176|40.0.500
1564886668177|15.0.500
1564886668177|35.0.500
1564886668177|10.0.500
1564886668178|20.0.500
1564886668178|25.0.500
1564886668178|30.0.500
1564886668179|45.0.500
1564886668179|0.0.500
1564886668179|5.0.500
1564886668180|40.0.500
1564886668180|15.0.500
1564886668180|35.0.500
1564886668181|10.0.500
1564886668181|20.0.500
1564886668181|25.0.500
1564886668182|30.0.500
1564886668182|45.0.500
1564886668183|0.0.500
1564886668183|5.0.500
1564886668183|40.0.500
1564886668184|15.0.500
1564886668184|35.0.500
1564886668184|10.0.500
1564886668185|20.0.500
1564886668185|25.0.500
1564886668185|30.0.500
1564886668186|45.0.500
1564886668186|0.0.500
1564886668187|5.0.500
1564886668187|40.0.500
1564886668187|15.0.500
1564886668188|35.0.500
1564886668188|10.0.500
1564886668188|20.0.500
1564886668189|25.0.500
1564886668189|30.0.500
1564886668189|45.0.500
1564886668190|0.0.500
1564886668190|5.0.500
1564886668190|40.0.500
1564886668191|15.0.500
1564886668191|35.0.500
1564886668191|10.0.500
1564886668192|20.0.500
1564886668192|25.0.500
1564886668192|30.0.500
1564886668193|45.0.500
1564886668193|0.0.500
1564886668193|5.0.500
1564886668194|40.0.500
1564886668194|15.0.500
1564886668194|35.0.500
1564886668194|10.0.500
1564886668195|20.0.500
1564886668195|25.0.500
1564886668196|30.0.500
1564886668196|45.0.500
1564886668196|0.0.500
1564886668197|5.0.500
1564886668197|40.0.500
1564886668198|15.0.500
1564886668198|35.0.500
1564886668198|10.0.500
1564886668199|20.0.500
1564886668199|25.0.500
1564886668199|30.0.500
1564886668200|45.0.500
1564886668200|0.0.500
1564886668200|5.0.500
1564886668201|40.0.500
1564886668201|15.0.500
1564886668201|35.0.500
1564886668202|10.0.500
1564886668202|20.0.500
1564886668202|25.0.500
1564886668203|30.0.500
1564886668203|45.0.500
1564886668204|0.0.500
1564886668204|5.0.500
1564886668204|40.0.500
1564886668205|15.0.500
1564886668205|35.0.500
1564886668205|10.0.500
1564886668206|20.0.500
1564886668206|25.0.500
1564886668206|30.0.500
1564886668207|45.0.500
1564886668207|0.0.500
1564886668207|5.0.500
1564886668208|40.0.500
1564886668208|15.0.500
1564886668208|35.0.500
1564886668209|10.0.500
1564886668209|20.0.500
1564886668209|25.0.500
1564886668210|30.0.500
1564886668210|45.0.500
1564886668211|0.0.500
1564886668211|5.0.500
1564886668211|40.0.500
1564886668212|15.0.500
1564886668212|35.0.500
1564886668212|10.0.500
1564886668212|20.0.500
1564886668213|25.0.500
1564886668213|30.0.500
1564886668213|45.0.500
1564886668214|0.0.500
1564886668214|5.0.500
1564886668215|40.0.500
1564886668215|15.0.500
1564886668215|35.0.500
1564886668215|10.0.500
1564886668216|20.0.500
1564886668216|25.0.500
1564886668216|30.0.500
1564886668217|45.0.500
1564886668217|0.0.500
1564886668217|5.0.500
1564886668218|40.0.500
1564886668218|15.0.500
1564886668219|35.0.500
1564886668219|10.0.500
1564886668219|20.0.500
1564886668219|25.0.500
1564886668220|30.0.500
1564886668220|45.0.500
1564886668221|0.0.500
1564886668221|5.0.500
1564886668221|40.0.500
1564886668222|15.0.500
1564886668222|35.0.500
1564886668222|10.0.500
1564886668223|20.0.500
1564886668223|25.0.500
1564886668224|30.0.500
1564886668224|45.0.500
1564886668224|0.0.500
1564886668225|5.0.500
1564886668225|40.0.500
1564886668226|15.0.500
1564886668226|35.0.500
1564886668226|10.0.500
1564886668227|20.0.500
1564886668227|25.0.500
1564886668227|30.0.500
1564886668228|45.0.500
1564886668228|0.0.500
1564886668228|5.0.500
1564886668229|40.0.500
1564886668229|15.0.500
1564886668229|35.0.500
1564886668230|10.0.500
1564886668230|20.0.500
1564886668230|25.0.500
1564886668231|30.0.500
1564886668231|45.0.500
1564886668232|0.0.500
1564886668232|5.0.500
1564886668232|40.0.500
1564886668233|15.0.500
